"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.56921806990622e-17,1.76871931488834,0.419,0.116,6.45618808786734e-13,"36","Mthfd2"
3.03920986150769e-17,0.568998908485756,1,0.968,7.63723046098268e-13,"36","Rpl6"
3.18450967074631e-17,2.35204006025481,0.273,0.038,8.0023543516184e-13,"36","Pde3b"
3.24219759588714e-17,0.73519770128616,0.945,0.668,8.1473183387048e-13,"36","Atp5g3"
3.31940367732168e-17,2.4428460174729,0.322,0.033,8.34132950074166e-13,"36","Slamf6"
3.58768697746929e-17,2.56007924774149,0.291,0.029,9.01549860568258e-13,"36","Il18rap"
3.83763556500355e-17,1.22804420367011,0.433,0.116,9.64359441129743e-13,"36","Trim30a"
4.40327778701948e-17,1.04327592647362,0.782,0.396,1.10649967510012e-12,"36","Fkbp3"
4.51784344211794e-17,1.80785772073188,0.394,0.086,1.13528887856982e-12,"36","Isg20"
4.89382814174883e-17,0.506832100559691,0.948,0.726,1.22977007374006e-12,"36","Arpc3"
4.90056013449078e-17,1.29800011445981,0.654,0.27,1.23146175619619e-12,"36","Ifi27l2a"
4.98505019512576e-17,1.68794336791378,0.55,0.161,1.25269326353315e-12,"36","Larp7"
5.40880330560231e-17,1.22144656340589,0.64,0.267,1.3591781826648e-12,"36","Eif6"
5.60274857785428e-17,1.30724039669754,0.647,0.299,1.407914690129e-12,"36","Pa2g4"
5.83790983340539e-17,1.79621699732441,0.426,0.123,1.46700836203644e-12,"36","Cblb"
6.26544426059974e-17,0.58014027906133,0.993,0.856,1.57444348824611e-12,"36","Sumo2"
6.36422624928093e-17,1.99166727857796,0.329,0.053,1.59926641418181e-12,"36","Runx2"
7.54720507761701e-17,1.44510431962836,0.367,0.109,1.89653716395438e-12,"36","Acsl5"
7.83901296868991e-17,0.547983541999161,1,0.991,1.96986556890209e-12,"36","Rpl9"
8.28216462022602e-17,2.35213968393052,0.253,0.027,2.0812251474166e-12,"36","Rgs16"
8.43766692402422e-17,2.59287821858982,0.277,0.038,2.12030132133805e-12,"36","Havcr2"
8.93366526034436e-17,1.09721497545989,0.747,0.348,2.24494074327193e-12,"36","Psmd13"
8.97729941279932e-17,3.15389176265567,0.273,0.029,2.25590556944234e-12,"36","Rcc1"
9.22435536551005e-17,0.510210908540128,0.844,0.408,2.31798825979902e-12,"36","S100a6"
9.32315668748852e-17,1.24216206529227,0.564,0.203,2.34281604399899e-12,"36","Tpp2"
9.38668459336518e-17,1.34444278320763,0.533,0.189,2.35877997146674e-12,"36","Hspa14"
1.04028685599061e-16,1.30343587286988,0.557,0.202,2.6141368404188e-12,"36","Ptbp1"
1.0589349979228e-16,1.71363684265918,0.412,0.076,2.6609977562802e-12,"36","Plekha2"
1.10251855982582e-16,2.58329239216236,0.284,0.035,2.77051888898629e-12,"36","Arhgap19"
1.23817669495917e-16,0.769864296920432,0.893,0.424,3.11141421676289e-12,"36","Gnb2"
1.41768587285537e-16,0.554070786894756,1,0.943,3.56250282989827e-12,"36","Rpl5"
1.80830670782825e-16,2.30947254874026,0.291,0.048,4.54409392610161e-12,"36","Helb"
1.91810798497983e-16,1.32897106111076,0.547,0.228,4.82001355545582e-12,"36","Fbl"
2.01831392845774e-16,1.23865027549777,0.391,0.101,5.07182107082146e-12,"36","Fli1"
2.04468808949098e-16,1.18669811177225,0.529,0.161,5.13809670008189e-12,"36","Csk"
2.33906753722276e-16,1.65633551700026,0.266,0.032,5.87784281428707e-12,"36","Lef1"
2.45325211605828e-16,1.10201997581364,0.896,0.572,6.16477724244285e-12,"36","Eef1g"
2.45367107637233e-16,1.30141497037289,0.571,0.197,6.16583004781602e-12,"36","Gnai3"
2.76763692821444e-16,2.87185047795669,0.294,0.032,6.95479483691007e-12,"36","Pola2"
2.78134174503958e-16,0.639265095392392,0.997,0.925,6.98923367110997e-12,"36","Ybx1"
3.03471150741283e-16,1.37803992095208,0.529,0.188,7.6259265469777e-12,"36","Me2"
3.07634241631609e-16,1.39752002488677,0.308,0.072,7.73054085796071e-12,"36","Pdlim2"
3.75480113708006e-16,2.05903791644976,0.27,0.044,9.43543977736847e-12,"36","Rftn1"
4.37958550545083e-16,1.00953057237795,0.862,0.495,1.10054604166474e-11,"36","Anp32a"
4.83355192936763e-16,1.838046533108,0.332,0.066,1.21462326433079e-11,"36","Mob3a"
4.87419110659288e-16,1.59026606507083,0.401,0.124,1.22483548317572e-11,"36","Itgb1bp1"
5.15486102891377e-16,1.50744719851764,0.609,0.21,1.29536502795574e-11,"36","Erh"
5.33703990701914e-16,1.77824768581643,0.325,0.068,1.34114475823484e-11,"36","Kif21b"
5.40350299263326e-16,1.34664578997887,0.394,0.127,1.35784626701881e-11,"36","Ap3s1"
5.86483469097381e-16,1.2532967640201,0.439,0.158,1.47377430949481e-11,"36","Virma"
5.9131341867605e-16,2.15154213646495,0.349,0.068,1.48591148979105e-11,"36","Nsmaf"
6.73398151100913e-16,0.510203258371876,1,0.988,1.69218221390148e-11,"36","Rps9"
7.42368992565246e-16,0.890577618273641,0.875,0.511,1.86549904141721e-11,"36","Srsf2"
7.46936336047177e-16,2.83599728613306,0.273,0.039,1.87697631885295e-11,"36","Zfp367"
7.79153739929406e-16,0.969470879736359,0.754,0.377,1.95793543306860e-11,"36","Nono"
7.80807328555284e-16,1.79535615329883,0.336,0.077,1.96209073592657e-11,"36","Rpia"
7.90272669800049e-16,2.07043488712238,0.329,0.06,1.98587619194054e-11,"36","Ubash3b"
8.57050457612687e-16,1.28798910419758,0.509,0.197,2.15368209493492e-11,"36","Eif1ad"
8.81211763205079e-16,0.997100010237836,0.834,0.506,2.21439703975804e-11,"36","Cox17"
9.3241094057456e-16,1.28353677657643,0.55,0.222,2.34305545256981e-11,"36","Cdk4"
1.04815580141482e-15,1.37319233108262,0.637,0.241,2.63391071337531e-11,"36","Nt5c"
1.05692070049788e-15,0.900323044400976,0.858,0.521,2.65593602828112e-11,"36","Snrpd2"
1.12834409388359e-15,3.94823307377154,0.253,0.018,2.83541587352008e-11,"36","Ccne2"
1.14094145403492e-15,1.59384752023005,0.623,0.263,2.86707177984435e-11,"36","Aprt"
1.34370228927886e-15,0.960719282169547,0.661,0.247,3.37658948272885e-11,"36","H2-T23"
1.4744284051417e-15,2.72138407292817,0.301,0.04,3.70509113928058e-11,"36","Gna15"
1.51996962500943e-15,1.03533937414451,0.734,0.385,3.81953167068619e-11,"36","Tcp1"
1.60466442388175e-15,0.870732752808657,0.723,0.326,4.03236123077246e-11,"36","Anxa2"
1.70333722833893e-15,0.795805348174571,0.519,0.207,4.28031612109289e-11,"36","Ppp2r5a"
1.79716363582607e-15,3.15906366846853,0.26,0.021,4.51609250046732e-11,"36","Cdt1"
1.88974204003741e-15,0.779866427643823,0.765,0.439,4.74873277241001e-11,"36","Snrpd3"
1.92290304016879e-15,1.56362263898904,0.529,0.185,4.83206304964015e-11,"36","Lyar"
1.92581119714399e-15,2.32962995238751,0.311,0.055,4.83937095730314e-11,"36","Nup62"
2.02874444666417e-15,2.01016217283478,0.408,0.09,5.09803192002239e-11,"36","Ppih"
2.04093976636446e-15,1.79439824267573,0.522,0.131,5.12867753889725e-11,"36","Vars"
2.30961154865873e-15,1.41823615455993,0.54,0.193,5.80382286062452e-11,"36","Naa10"
2.38927671279675e-15,0.919276379730059,0.706,0.338,6.00401345158696e-11,"36","Ppp1r12a"
2.41392834618784e-15,1.17227642464255,0.509,0.21,6.06596054113542e-11,"36","Dnajc1"
2.47392821499428e-15,1.186522102592,0.692,0.312,6.21673421145913e-11,"36","Cenpx"
2.64454585883519e-15,1.12962296380555,0.436,0.166,6.64547928866694e-11,"36","Ccdc82"
2.67324379758095e-15,1.52786213653726,0.294,0.055,6.71759433894117e-11,"36","Acp5"
2.92185829960731e-15,2.53096124523817,0.291,0.034,7.34233772108321e-11,"36","Ifi206"
3.08662453801345e-15,0.846679126398804,0.63,0.263,7.75637880157401e-11,"36","Tacc1"
3.16602540526436e-15,1.91343787808418,0.54,0.163,7.95590524088882e-11,"36","Orc6"
3.18360621568528e-15,1.71443485355295,0.353,0.082,8.00008405939554e-11,"36","Asrgl1"
3.29561839331992e-15,2.58368130887983,0.308,0.045,8.28155946057361e-11,"36","Lin9"
3.36630336005175e-15,2.62176604768284,0.284,0.04,8.45918371347403e-11,"36","Fam78a"
3.41438073268542e-15,0.874076571767214,0.488,0.168,8.57999734316519e-11,"36","Rhog"
3.47797131842406e-15,2.15641693361928,0.329,0.063,8.73979412606783e-11,"36","Lin54"
3.73901063556335e-15,1.25694503624845,0.294,0.066,9.39575982610715e-11,"36","Slfn1"
3.78405249509061e-15,1.30529541301979,0.332,0.098,9.50894551491319e-11,"36","Myo9b"
3.81027842687108e-15,1.85140948460269,0.339,0.066,9.57484865888433e-11,"36","Sema4a"
4.01078151696452e-15,0.660005112123189,0.841,0.52,1.00786928739801e-10,"36","Trir"
4.82432953693738e-15,2.9303999387653,0.266,0.032,1.21230576933699e-10,"36","Cdca7l"
5.31530992027332e-15,1.47494255740343,0.609,0.23,1.33568422986548e-10,"36","Prmt1"
5.57200007706686e-15,1.02907888719961,0.782,0.389,1.40018789936613e-10,"36","Tmem14c"
6.01731249226403e-15,0.811975425457809,0.581,0.268,1.51209045618103e-10,"36","Smap2"
6.36790315144421e-15,1.20372498051939,0.619,0.239,1.60019038292642e-10,"36","Dcun1d5"
6.40616369633931e-15,2.3721172652462,0.277,0.048,1.60980487525311e-10,"36","Psat1"
6.48929723434676e-15,1.41047483579988,0.502,0.164,1.630695502019e-10,"36","Cdc34"
7.10160592716524e-15,0.582856630391977,0.931,0.694,1.78456255343735e-10,"36","Psmb1"
8.16593261513166e-15,0.647486007916476,0.91,0.533,2.05201720685643e-10,"36","D8Ertd738e"
8.65950814775102e-15,0.550949704580977,0.997,0.869,2.17604780244835e-10,"36","Rpl22"
8.66280875943311e-15,1.37126402857531,0.481,0.15,2.17687721315795e-10,"36","Akna"
9.22308657491138e-15,2.89403670417539,0.263,0.032,2.31766942540948e-10,"36","Tmem97"
1.15083732335639e-14,2.43460724034002,0.26,0.031,2.89193910986228e-10,"36","Psd4"
1.17726263070664e-14,0.582451607250018,0.796,0.421,2.95834326470272e-10,"36","Atp6v0e"
1.20268260689573e-14,2.12693056289702,0.349,0.075,3.02222112286828e-10,"36","Tex30"
1.21107861674582e-14,0.786676691923591,0.827,0.488,3.04331945602056e-10,"36","Psmb2"
1.21564656026877e-14,1.86235464972884,0.429,0.093,3.05479824129938e-10,"36","Atp2b4"
1.41775860801341e-14,2.84373788127023,0.298,0.032,3.56268560607691e-10,"36","Metrn"
1.47306299708268e-14,2.08437975320245,0.318,0.055,3.70166000536907e-10,"36","Lfng"
1.6215365965038e-14,1.37318807049904,0.356,0.089,4.0747593133544e-10,"36","Rcsd1"
1.815936508071e-14,2.34043737810302,0.298,0.041,4.56326685113162e-10,"36","Mical1"
1.90799819919335e-14,1.55572281525565,0.388,0.11,4.79460867475297e-10,"36","Stk26"
1.96409401758864e-14,0.925318973685864,0.64,0.32,4.93557185679849e-10,"36","Psmd14"
1.99479239543266e-14,0.696088352295486,0.785,0.46,5.01271381048274e-10,"36","Pak2"
2.05573248891643e-14,1.13494026673273,0.744,0.341,5.16585017139809e-10,"36","G3bp1"
2.13588973012026e-14,0.667581377827442,0.83,0.513,5.36727730281921e-10,"36","Srp9"
2.16227156364342e-14,1.22355461232309,0.429,0.152,5.43357221227956e-10,"36","Orai1"
2.29131816711633e-14,1.8646859467572,0.374,0.097,5.75785342214662e-10,"36","Asxl1"
2.32426248531571e-14,2.56852990904092,0.253,0.033,5.84063919934984e-10,"36","Galnt6"
2.38720992268476e-14,0.504243064572865,0.99,0.855,5.99881981471452e-10,"36","Rpl31"
2.92399983493189e-14,0.713147666569053,0.789,0.478,7.34771918520034e-10,"36","Cct5"
3.01492733490742e-14,1.34396409673388,0.54,0.208,7.57621089988886e-10,"36","Erg28"
3.23862001182845e-14,1.27292959179627,0.522,0.179,8.1383282277237e-10,"36","Gna13"
3.9310538597477e-14,2.52028371675539,0.256,0.034,9.87834524416001e-10,"36","Pold1"
4.6245077414564e-14,1.73390212118659,0.405,0.109,1.16209255035058e-09,"36","Pih1d1"
5.43329215500448e-14,2.33676245439009,0.273,0.045,1.36533198563108e-09,"36","Sacs"
5.74556764695135e-14,1.20796828074107,0.671,0.293,1.4438036940024e-09,"36","Snf8"
5.91104754096431e-14,0.990882200756469,0.696,0.416,1.48538713656892e-09,"36","Nfkbia"
6.05810065194815e-14,2.2893496427195,0.266,0.051,1.52234011282805e-09,"36","Nup107"
6.42831367855125e-14,0.92999779255635,0.796,0.441,1.61537094428314e-09,"36","Thrap3"
6.46687367938834e-14,1.46598558590721,0.422,0.128,1.6250606868935e-09,"36","Gtf3a"
6.72852769471994e-14,1.21149365392003,0.578,0.23,1.69081172440617e-09,"36","Pin1"
7.43837987987089e-14,0.823070236794418,0.779,0.426,1.86919048001276e-09,"36","Mrps24"
7.79709351834764e-14,2.29991976863843,0.27,0.049,1.95933163022558e-09,"36","Pold2"
8.22352402114235e-14,0.953392889574907,0.623,0.316,2.06648935127286e-09,"36","Ckap5"
8.93999677210713e-14,0.507757636201905,0.986,0.789,2.2465317888628e-09,"36","Rpl36a"
9.34980573422176e-14,1.37786547438602,0.304,0.093,2.34951268295259e-09,"36","Sun2"
9.44234205505915e-14,1.22103268752977,0.571,0.267,2.37276613501581e-09,"36","Nop58"
9.83586439177667e-14,0.895879246897976,0.73,0.359,2.47165436300956e-09,"36","Pdcd10"
1.00727127264537e-13,1.06780182919124,0.578,0.23,2.53117198103054e-09,"36","Dbnl"
1.08588579384649e-13,1.18721012757455,0.536,0.211,2.72872241135686e-09,"36","Gmps"
1.09027516244866e-13,2.01126635223304,0.266,0.037,2.73975245571723e-09,"36","Myb"
1.19467775479674e-13,1.57451902692484,0.343,0.105,3.00210573002872e-09,"36","Tdp2"
1.3024905041502e-13,1.22763563070903,0.727,0.331,3.27302838787903e-09,"36","Suz12"
1.39371085405192e-13,3.16372603784398,0.256,0.025,3.50225600514708e-09,"36","Brca2"
1.40644365221187e-13,1.40966957828905,0.505,0.188,3.5342522536432e-09,"36","Sdf2l1"
1.44693175974993e-13,0.866719458859353,0.394,0.129,3.6359948190756e-09,"36","Neurl3"
1.52715062197804e-13,1.36344907072657,0.329,0.101,3.83757679796861e-09,"36","Edem1"
1.57753168623394e-13,2.43114691648597,0.26,0.03,3.96417937433726e-09,"36","Card11"
1.59077379369725e-13,1.12521593555196,0.678,0.295,3.99745546618181e-09,"36","Phf5a"
1.60469500385831e-13,0.652290183491523,0.668,0.377,4.03243807519555e-09,"36","Srp19"
1.66841310762612e-13,0.621479139934608,0.803,0.451,4.19255529815369e-09,"36","Arpc4"
1.71886265188257e-13,0.977853436613057,0.623,0.311,4.3193299579157e-09,"36","Rnps1"
1.9024398506728e-13,0.863919386465632,0.564,0.225,4.78064110075568e-09,"36","Bcl11b"
1.92341816321003e-13,0.656779243720247,0.965,0.702,4.83335750233048e-09,"36","Ube2s"
2.06497434616006e-13,1.6373692134806,0.253,0.049,5.18907403446561e-09,"36","Il16"
2.08566081710187e-13,0.879430296232547,0.398,0.116,5.24105706729529e-09,"36","Adgre5"
2.15545461473885e-13,1.27488079704655,0.512,0.205,5.41644190137725e-09,"36","Gm26917"
2.22687542810105e-13,1.67178232687944,0.433,0.115,5.59591526327512e-09,"36","Psph"
2.39403769667528e-13,0.706433218216966,0.934,0.646,6.01597732797531e-09,"36","Psmb3"
2.46644886536839e-13,2.40254163829826,0.28,0.035,6.19793935378422e-09,"36","Rasgrp1"
2.62568899511793e-13,1.13510285663198,0.64,0.273,6.59809387583186e-09,"36","Fnbp1"
2.67608661022565e-13,1.74646416746262,0.284,0.064,6.72473804283604e-09,"36","Sh3bp1"
2.89413646449228e-13,1.27122335696019,0.488,0.178,7.27267552162264e-09,"36","Mrps23"
2.96083807363761e-13,0.937999531794078,0.599,0.28,7.44028999524394e-09,"36","Stk4"
3.02841746471011e-13,1.41896919791962,0.363,0.112,7.61011024707002e-09,"36","Ino80e"
3.0705037097023e-13,2.15343064773553,0.325,0.065,7.71586877211091e-09,"36","Sass6"
3.34955040723242e-13,1.49248535586166,0.343,0.101,8.41708521833434e-09,"36","Trim27"
3.48776210050153e-13,2.77567644317733,0.298,0.043,8.76439738235031e-09,"36","Gm43305"
3.67042459632931e-13,1.17338815673467,0.509,0.213,9.22340996811592e-09,"36","Nfyb"
3.76100156722685e-13,1.4014498902825,0.374,0.115,9.45102083828434e-09,"36","Dock11"
3.77647127931276e-13,2.72266438467636,0.256,0.032,9.48989467778503e-09,"36","Fam169b"
3.80181114832632e-13,1.45026857924886,0.505,0.172,9.55357123462922e-09,"36","Polr3k"
4.23607374966322e-13,1.77753230332847,0.287,0.055,1.06448297255287e-08,"36","Dennd1c"
4.30604423783446e-13,1.25359250845631,0.671,0.276,1.08206585652542e-08,"36","Eif4a3"
4.52705939413855e-13,0.939539548224384,0.668,0.312,1.13760475515308e-08,"36","Wdr1"
4.53958942249962e-13,1.08923877806716,0.512,0.218,1.14075342597993e-08,"36","Tcerg1"
4.75034717929405e-13,1.22900688120649,0.55,0.198,1.1937147426848e-08,"36","Stk24"
5.14613475901169e-13,1.60356675110513,0.446,0.133,1.29317220359205e-08,"36","Taf12"
5.20254768665525e-13,0.948726727837567,0.543,0.245,1.3073482081796e-08,"36","Mrps26"
5.76292871563002e-13,0.785330047589901,0.81,0.451,1.44816635695067e-08,"36","Supt4a"
5.92462113111348e-13,1.24073264601673,0.592,0.221,1.48879804403751e-08,"36","Mrpl13"
6.090401685004e-13,1.07329687927013,0.36,0.1,1.53045703942466e-08,"36","Cnp"
6.15472714409494e-13,0.940520007242049,0.626,0.299,1.54662138403962e-08,"36","Nsmce4a"
6.2058155525491e-13,0.99549808013287,0.46,0.191,1.55945939020006e-08,"36","Otulin"
6.20641771399561e-13,0.936451677482178,0.654,0.359,1.55961070734996e-08,"36","Ybx3"
6.31977862291552e-13,0.858439346244639,0.696,0.414,1.58809717015244e-08,"36","Cct8"
6.32557615938255e-13,1.31680111761851,0.284,0.072,1.58955403309124e-08,"36","S1pr1"
6.67036578543228e-13,0.7741329096123,0.63,0.307,1.67619621822128e-08,"36","Tut4"
7.27719549756488e-13,2.50436439080558,0.27,0.044,1.82868645658308e-08,"36","Suv39h1"
7.46271590475282e-13,0.949862447416678,0.606,0.241,1.87530587970534e-08,"36","Cast"
7.58876240061529e-13,1.31282648602694,0.356,0.116,1.90698010365062e-08,"36","Coro1c"
8.22574319421812e-13,1.08309858809651,0.709,0.32,2.06704700727507e-08,"36","Snrpc"
8.3645515375693e-13,1.13640353641861,0.519,0.197,2.10192815587579e-08,"36","Rad50"
1.0003844767078e-12,2.30677243361853,0.253,0.042,2.51386615151903e-08,"36","Tinf2"
1.04134630295057e-12,2.39229765189757,0.266,0.054,2.61679912468448e-08,"36","Ass1"
1.05909692619338e-12,1.79115464856127,0.464,0.126,2.66140466583136e-08,"36","Rnf138"
1.07434971598215e-12,0.966692740444772,0.602,0.338,2.69973340129154e-08,"36","Ubald2"
1.16070904796157e-12,1.25738769092034,0.581,0.211,2.91674576662263e-08,"36","Ppp4c"
1.19367039931807e-12,2.22802010704593,0.263,0.053,2.99957434644637e-08,"36","Ska2"
1.22619416083651e-12,1.86601941914012,0.27,0.065,3.08130330676607e-08,"36","Aven"
1.27063261691806e-12,1.9652781835558,0.322,0.093,3.19297270305339e-08,"36","Hist2h2aa1"
1.27309329690428e-12,1.0635217560294,0.689,0.347,3.19915614579076e-08,"36","Timm23"
1.43092962375636e-12,1.76496387008909,0.273,0.073,3.59578305153735e-08,"36","Fam189b"
1.50287752390105e-12,1.21555209867442,0.388,0.145,3.77658092981096e-08,"36","Aak1"
1.55339133355189e-12,0.640102097022172,0.969,0.801,3.90351708208255e-08,"36","Srsf3"
1.57312492519726e-12,0.887156589000963,0.574,0.267,3.9531056245282e-08,"36","Anapc11"
1.57983374468562e-12,1.242600467475,0.277,0.073,3.96996421702049e-08,"36","Vav1"
1.62417646854297e-12,1.39652568446468,0.408,0.14,4.08139304780163e-08,"36","Sfxn1"
1.64993404530248e-12,0.576558902770429,0.889,0.631,4.14611926244061e-08,"36","1810037I17Rik"
1.66124027181582e-12,1.01329253676747,0.682,0.322,4.17453067904598e-08,"36","Ddx39b"
1.68731032390045e-12,1.13165270038399,0.533,0.231,4.24004211292944e-08,"36","Agfg1"
1.70519068119089e-12,0.808402486350867,0.377,0.156,4.28497366276459e-08,"36","Morc3"
1.80561615011576e-12,1.26798913338913,0.311,0.082,4.5373328236259e-08,"36","Socs1"
1.87641450965753e-12,0.506520056166877,1,0.953,4.71524202131841e-08,"36","Rpl35a"
1.89176145505402e-12,1.30948253771526,0.332,0.132,4.75380736040524e-08,"36","Rbl2"
1.9985098542652e-12,1.36895806664709,0.443,0.12,5.02205541278303e-08,"36","Elmo1"
2.27721618056029e-12,0.519503842962461,0.972,0.864,5.72241654012996e-08,"36","Eef2"
2.49899848307386e-12,1.45581934823638,0.388,0.143,6.27973328811631e-08,"36","Bcl2l11"
2.51398683559336e-12,0.999021203080313,0.644,0.277,6.31739751916256e-08,"36","Atp1b3"
2.56704495357515e-12,1.82980436211208,0.266,0.065,6.45072726383899e-08,"36","Paxip1"
2.67687057552675e-12,0.804969665265726,0.325,0.096,6.72670806924117e-08,"36","Cd84"
2.82393870684018e-12,1.38306910433412,0.426,0.141,7.0962755764187e-08,"36","Vrk1"
2.85932690824489e-12,2.04677943491715,0.26,0.043,7.18520258772859e-08,"36","Arhgap4"
2.9828595188748e-12,1.04861215330447,0.612,0.299,7.49562768498049e-08,"36","Hif1a"
3.09173914297715e-12,0.887095499936068,0.619,0.265,7.76923129238728e-08,"36","Tmed5"
3.25247381190759e-12,1.30557771311931,0.27,0.075,8.17314144194259e-08,"36","Crem"
3.27229058875104e-12,1.32579081172782,0.336,0.11,8.2229390204725e-08,"36","Rcbtb2"
3.30975997835817e-12,1.6080025450438,0.263,0.059,8.31709584961624e-08,"36","Aim2"
3.80561646905814e-12,0.821716067127647,0.567,0.281,9.56313362509621e-08,"36","Hadha"
3.93089175887878e-12,1.6544252630032,0.263,0.073,9.87793790088649e-08,"36","Utp23"
4.0481550346902e-12,1.17381262768635,0.433,0.16,1.0172608786673e-07,"36","Mgat2"
4.08697902892617e-12,1.30250263276708,0.398,0.131,1.02701696017886e-07,"36","Rilpl2"
4.27823565156197e-12,0.785826180599423,0.785,0.48,1.07507783688101e-07,"36","Snu13"
4.38850869337143e-12,1.31493092309537,0.394,0.147,1.10278834955731e-07,"36","Nudcd2"
4.62759349300263e-12,2.0343714242023,0.318,0.073,1.16286796885663e-07,"36","Tubg1"
4.75129459365455e-12,0.774996711083979,0.55,0.28,1.19395281843945e-07,"36","Vps36"
4.82429234459428e-12,1.13250715624662,0.426,0.108,1.2122964232731e-07,"36","Ncf4"
5.00597881326307e-12,0.780818855356117,0.422,0.192,1.25795241598488e-07,"36","Cdc42se2"
5.21301393792386e-12,1.72858145455679,0.318,0.095,1.30997827246089e-07,"36","Rfwd3"
5.22235733466347e-12,2.3537233911408,0.27,0.033,1.31232617462758e-07,"36","Map4k1"
5.48825798992057e-12,1.30976457971954,0.505,0.165,1.37914435028714e-07,"36","Atf1"
5.76959150589366e-12,1.33137859020215,0.433,0.135,1.44984064951602e-07,"36","Twf2"
5.85326261791665e-12,0.706643103130981,0.744,0.409,1.47086636325627e-07,"36","Ube2m"
5.92754301651855e-12,1.21046611129051,0.491,0.18,1.48953228462095e-07,"36","Nab1"
6.20690333286231e-12,0.751649438883156,0.917,0.566,1.55973273851497e-07,"36","Uba52"
6.27249424866569e-12,1.0523612640589,0.529,0.226,1.5762150797472e-07,"36","Srrt"
6.5056601231759e-12,0.55402529552845,0.446,0.166,1.63480733235287e-07,"36","Mxd1"
6.59321869743593e-12,2.01417259868104,0.273,0.051,1.65680992647867e-07,"36","Prkca"
6.64580023451501e-12,1.92438910663337,0.27,0.059,1.67002314093128e-07,"36","Crybg1"
7.07699152905861e-12,1.25524748461385,0.374,0.146,1.77837720133714e-07,"36","Pold3"
7.09241253673027e-12,2.09730688633237,0.28,0.057,1.78225234635495e-07,"36","Nudt1"
7.47493369666896e-12,1.59512481155721,0.266,0.059,1.87837608863594e-07,"36","Herc6"
7.52631723286434e-12,0.941913015428541,0.668,0.317,1.89128825744648e-07,"36","Ostc"
8.02915079273866e-12,1.5383473761882,0.26,0.079,2.0176453027073e-07,"36","Nfatc2ip"
8.17386645726433e-12,0.755650650431327,0.554,0.296,2.05401090204595e-07,"36","Vgll4"
8.81312796369402e-12,0.783911560872708,0.561,0.274,2.21465092599667e-07,"36","Dennd4a"
9.74453176692218e-12,0.787849646491161,0.595,0.3,2.44870338770987e-07,"36","Utp3"
1.03545237705255e-11,1.10914675572197,0.55,0.255,2.60198827829536e-07,"36","Ssna1"
1.06355873603057e-11,1.06778027581947,0.616,0.278,2.67261674777123e-07,"36","Lsm8"
1.07632471018095e-11,1.11551008957963,0.536,0.22,2.70469636421371e-07,"36","Cyld"
1.11811395544557e-11,0.653022651121955,0.927,0.714,2.80970855863917e-07,"36","Cd47"
1.12956884825358e-11,1.51940544143244,0.346,0.111,2.83849355877641e-07,"36","Gins4"
1.16550695319532e-11,1.09954151712579,0.488,0.198,2.92880242268453e-07,"36","Kpnb1"
1.23761979293875e-11,1.45708012814299,0.394,0.123,3.11001477767578e-07,"36","Mta2"
1.25906802734589e-11,0.927174965806726,0.516,0.224,3.16391204591749e-07,"36","Usp25"
1.27168174587617e-11,0.897208580430358,0.349,0.146,3.19560905921223e-07,"36","Birc2"
1.30934205678486e-11,1.59516300750962,0.374,0.105,3.29024565449467e-07,"36","E2f4"
1.33822055092267e-11,0.952942526964559,0.415,0.175,3.36281442241358e-07,"36","Lasp1"
1.40161864326167e-11,2.47704853734746,0.263,0.042,3.52212748865224e-07,"36","Rab37"
1.42915645107075e-11,1.13344428695045,0.356,0.138,3.59132724589568e-07,"36","Uimc1"
1.5138286472504e-11,0.606835242512737,0.893,0.643,3.80410000767552e-07,"36","Atp5g1"
1.63459936061279e-11,0.866620952374556,0.567,0.265,4.10758473328388e-07,"36","Emd"
1.85717237573634e-11,1.36879204970397,0.287,0.085,4.66688846298784e-07,"36","Triobp"
2.15553276328178e-11,1.37995591675577,0.394,0.123,5.41663828085079e-07,"36","Blvra"
2.37354678783306e-11,1.24146487350728,0.349,0.101,5.9644857231457e-07,"36","Rps6ka1"
2.44127646843942e-11,1.52344442285212,0.374,0.124,6.13468363754142e-07,"36","Gar1"
2.47952170631218e-11,0.779124229895541,0.488,0.217,6.23079009579188e-07,"36","Rnf187"
2.48272755096586e-11,0.593242144739033,0.927,0.707,6.23884606282211e-07,"36","Gm10076"
2.6748691412664e-11,0.842650917197558,0.744,0.427,6.72167866508832e-07,"36","Cwc15"
2.78099939159672e-11,1.00901995077834,0.453,0.181,6.98837337114339e-07,"36","Iqgap2"
2.96000204965489e-11,2.3861409915263,0.28,0.048,7.43818915057777e-07,"36","Syce2"
3.3752523027453e-11,1.10522216346079,0.637,0.275,8.48167151156865e-07,"36","Ube2a"
3.54059551576283e-11,0.931394277409862,0.512,0.225,8.89716247156041e-07,"36","Ak2"
3.82797952417088e-11,0.593250637477674,0.356,0.137,9.61932974628902e-07,"36","Rgs10"
3.94847763140635e-11,0.867784005916655,0.699,0.374,9.92212943996101e-07,"36","Abcf1"
4.14944966050748e-11,1.10161577251099,0.408,0.159,1.04271520518892e-06,"36","Prpf38a"
4.40686828112815e-11,0.656184253937545,0.502,0.224,1.10740193036469e-06,"36","Cdkn1b"
4.5371484391898e-11,0.662855269811759,0.696,0.399,1.14014003128401e-06,"36","Rwdd1"
