"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rpl13",459.287772815668,-0.827419011057149,0.116703127781243,-7.08994717440754,1.34163202297701e-12,1.13908443305917e-10
"Ndufa11",79.1378838155973,-1.81013753603401,0.255673664183756,-7.07987481547195,1.44284740523792e-12,1.16368779857233e-10
"Rpl9",429.04759793257,-0.83983056396249,0.119009592011069,-7.05683088035779,1.7034272830628e-12,1.34462025960914e-10
"Hdc",293.087367584952,1.13450707265039,0.161481456914847,7.02561826184563,2.13120408271304e-12,1.64724315559695e-10
"Tpm4",88.197976840401,1.88297186090354,0.268456247386121,7.01407353800656,2.31477630028494e-12,1.71756401481143e-10
"Rbx1",177.540158234728,-1.2415091949795,0.176940525829334,-7.01653388425545,2.2743976601399e-12,1.71756401481143e-10
"Grina",122.458466870757,1.57104173673219,0.225386104201923,6.97044630277959,3.15937096006672e-12,2.29828750232304e-10
"Rpl19",535.017387971229,-0.806067578972748,0.116339492630855,-6.92858083480217,4.25083255551762e-12,3.03280553480199e-10
"Ifi27l2a",202.512447490969,1.21751966151841,0.176221894422629,6.90901471413344,4.88031343926893e-12,3.41621940748825e-10
"Hmgn1",36.2786759545575,-2.85381213140262,0.414052461258589,-6.89239262756203,5.48616993144664e-12,3.76920193438279e-10
"Obp1b",79.5225695466266,2.19117154512066,0.318643181528435,6.87656812428959,6.13116221953394e-12,4.13574760626744e-10
"Ptafr",84.7208508006307,1.84054644485541,0.267952557820127,6.86892657352777,6.46867883926597e-12,4.2854997310137e-10
"Dcdc2a",22.499545470624,-4.15218741054531,0.610736581298133,-6.79865516114943,1.05600241358226e-11,6.87327886735123e-10
"Anxa5",70.5438363072822,-1.8955446088547,0.280392445020388,-6.76032697213677,1.37680666706506e-11,8.80681506001961e-10
"Rpl22l1",79.2521711242813,-1.70391839108526,0.252349862446665,-6.75220653803758,1.45613383904547e-11,9.15636702179439e-10
"Stom",60.608560245256,-1.92764642967848,0.287921826982836,-6.69503403016887,2.15621449045471e-11,1.33325929326449e-09
"Atp5g1",115.667752166668,-1.50275305137712,0.224621084246068,-6.69016916386568,2.22912764132326e-11,1.35574812283759e-09
"Rpl13a",356.305969436789,-0.868436357304804,0.130113847437365,-6.67443453874391,2.48187227595759e-11,1.48512034577462e-09
"Rpl10",294.370909571325,-1.01618474782134,0.15303249192846,-6.64032020269516,3.13002432644534e-11,1.84323654779559e-09
"Cystm1",58.9965645728103,-1.97193886220535,0.297208860074089,-6.63485893964864,3.24813010022558e-11,1.88290041747452e-09
"Rps4x",292.298373480202,-0.96040424472058,0.145385393572217,-6.60591976348381,3.95056825486404e-11,2.25486280393009e-09
"Calm1",566.523231284576,-0.750179998371078,0.113844834143545,-6.58949528992407,4.41324233103168e-11,2.48077712850417e-09
"Ppp1r14b",62.7342805929954,-1.84618655912609,0.28142734187592,-6.56008242418771,5.37780445343125e-11,2.97785888391492e-09
"Rpl30",443.151056162177,-0.79104339147435,0.120705031750495,-6.55352457144856,5.61946815146207e-11,3.06591571204769e-09
"Smdt1",138.26677177983,-1.2978597137991,0.199598163706144,-6.50236299623405,7.90680219673188e-11,4.25133857244569e-09
"Rpl28",383.147452571094,-0.839745492005068,0.129201998448791,-6.49947757842073,8.05994125789756e-11,4.27176886668571e-09
"Olfm1",62.9725422520259,-1.81423733691412,0.279634765045763,-6.48788192203934,8.70514589200061e-11,4.54874524779187e-09
"Rpl17",481.227047508795,-0.769977308225024,0.118919412804614,-6.47478229219062,9.49487413375788e-11,4.89249764392246e-09
"Clk1",173.981101576643,1.18530399927939,0.183363624021634,6.46422650950411,1.01818262377273e-10,5.17459936191347e-09
"Rps7",341.752661188901,-0.912537992870175,0.141250371127581,-6.46042899275604,1.04406575504565e-10,5.23443777191805e-09
"1700012B09Rik",20.454806170586,-4.1304548821623,0.642105932538632,-6.43266893023729,1.25382556289517e-10,6.20225711778811e-09
"Rps8",691.815017344032,-0.816232337901671,0.127194015615428,-6.41722280684617,1.38782737363718e-10,6.77478888972887e-09
"Ifitm6",46.2009817018596,2.45193530312968,0.382210151376797,6.41514960891885,1.40684633316147e-10,6.77844142341434e-09
"Ldhb",60.8535874001914,-1.81895182283458,0.283648545872984,-6.41269574372892,1.42968675853734e-10,6.80017676176095e-09
"1810037I17Rik",155.286832219041,-1.19274767962824,0.18636576774428,-6.40003630529857,1.55340010635643e-10,7.20389299322795e-09
"Rps26",386.351239995865,-0.817416395027951,0.127694475718994,-6.40134501062341,1.54014105650425e-10,7.20389299322795e-09
"Tma7",191.291893378111,-1.09718917605441,0.171524195425205,-6.39670207071665,1.58768679137371e-10,7.27199752592155e-09
"Rpl29",250.021457496074,-0.92297005285309,0.144383555746141,-6.3924873444444,1.63208739274413e-10,7.38420027692769e-09
"Rpl35a",662.692867543472,-0.751562376551971,0.117755553773324,-6.38239431151339,1.74340347171493e-10,7.7928034699547e-09
"Rps2",272.150852115364,-0.962668720107777,0.150983444974855,-6.3759885745626,1.81786478429254e-10,8.02890279729204e-09
"Slfn4",103.696036631959,2.02437267754269,0.317652819976205,6.37290951074929,1.85475330936036e-10,8.09545267967876e-09
"Rps3",392.114478763379,-0.795866827675982,0.125643307703651,-6.33433520831176,2.38366780472325e-10,1.02830320413061e-08
"Prdx2",63.1056366492847,-1.8147794718915,0.286973864766178,-6.32384929328026,2.55126560788997e-10,1.08795349485882e-08
"Rpl23",507.417975050553,-0.706807208105591,0.111965892628085,-6.31270105132267,2.74206877426793e-10,1.14304215197012e-08
"Rps23",467.804163867889,-0.770432912806984,0.122029657257906,-6.31348911501648,2.72813522629504e-10,1.14304215197012e-08
"Ripor2",49.393223002563,2.44930690016642,0.38821280739744,6.30918623367027,2.80506421669688e-10,1.15630980488283e-08
"Rps3a1",463.147696259019,-0.74382135165866,0.117945934980104,-6.30646025896641,2.85489239170923e-10,1.16173857409781e-08
"Rps29",1215.60042949786,0.603295847284515,0.0956844256564228,6.30505793545534,2.88086115409698e-10,1.16173857409781e-08
"Ppa1",22.3502795007025,-3.58677030699931,0.569404367207193,-6.29916192001065,2.99259254102801e-10,1.19381917496924e-08
"Rpl21",428.168833337634,-0.756047762644669,0.12044058816657,-6.27735030319722,3.44391573605797e-10,1.35924759369947e-08
"Rpsa",419.370084068561,-0.81115646607165,0.129769355528352,-6.25075513990994,4.0847285051568e-10,1.59519397411913e-08
"Gda",100.065671312828,1.66719367192165,0.267139565698408,6.24090882068685,4.35035794584682e-10,1.68123208115538e-08
"Csf3r",247.616315210516,0.986047223386841,0.158315789591641,6.22835679201833,4.71352660704302e-10,1.80280244454944e-08
"Rps27l",142.571181773169,-1.16066557278604,0.186440679596499,-6.22538801777589,4.80365656718478e-10,1.81852712900567e-08
"Sult1d1",63.9902720864408,-1.72235865190113,0.277101523843823,-6.21562316947728,5.11213546619106e-10,1.89660225795688e-08
"Rps13",484.3577551347,-0.734566088711329,0.11816397454666,-6.21649780763989,5.08373482358949e-10,1.89660225795688e-08
"Cox7a2",270.834974408146,-0.865689473154343,0.140034659057941,-6.18196580031059,6.3308243048332e-10,2.3026821736207e-08
"Uqcrb",120.345872579729,-1.31577517063776,0.21281948508944,-6.1825878870292,6.30591825063027e-10,2.3026821736207e-08
"Selenos",91.1269801859716,-1.55940302038555,0.253361209510117,-6.15486097260394,7.51433848417654e-10,2.70662094915485e-08
"Ssb",107.464518970991,-1.34452467931547,0.218524204995761,-6.15274943726051,7.61510665199611e-10,2.71654285374092e-08
"Ccrl2",589.057705251584,-0.746012801871583,0.121866933825661,-6.1215358297174,9.26776726088545e-10,3.24485192819145e-08
"Stfa2l1",148.100305173034,1.46601227354384,0.23948656722233,6.1214801754741,9.27100550911842e-10,3.24485192819145e-08
"Ndufc1",93.9983300032367,-1.42102115822457,0.232647737025081,-6.10803774150346,1.00863505643248e-09,3.49722996202289e-08
"Rpl15",329.651916169692,-0.934901532320199,0.15355129261148,-6.0885292231679,1.13952656108862e-09,3.91448476077665e-08
"Por",39.521590617777,2.47967502807445,0.409048351723312,6.06205847701776,1.34390332016184e-09,4.57420304385359e-08
"Ran",81.1983675939737,-1.52230129871363,0.251277019288764,-6.05825913974337,1.37602593294507e-09,4.64096019202382e-08
"Spcs1",78.1881662715113,-1.52970072026296,0.252777597811588,-6.05156759739108,1.43443069688363e-09,4.79435845534979e-08
"Spint2",36.2194419576789,-2.46272323004981,0.409019690537299,-6.02103831924257,1.73301720202034e-09,5.74061948169238e-08
"Fgl2",135.829451715747,1.21628067074258,0.202672961622628,6.00119848747885,1.95866379259445e-09,6.43065723055346e-08
"Rps5",307.946142992525,-0.84504175827781,0.141577265990551,-5.9687673184352,2.39052734632342e-09,7.77969864461393e-08
"Vdac2",118.429781884375,-1.22414653761517,0.205149371424591,-5.96709865165317,2.41509403525709e-09,7.79130336591635e-08
"Myo6",64.4355151938405,-1.6261007566096,0.274429346191037,-5.92538946427993,3.11558096151625e-09,9.96448738553903e-08
"Sptbn1",76.9741028586137,-1.52356629188106,0.257449606248616,-5.91792045861499,3.26037565109198e-09,1.03384561244028e-07
"Ssr4",98.1378325827755,-1.40801644859392,0.238017135071814,-5.91560959747328,3.30648649261303e-09,1.03958177013511e-07
"Psmb1",111.673547513948,-1.26678932494127,0.214797852878795,-5.89758839747845,3.68852674799517e-09,1.14995245672791e-07
"Ndufab1",57.2110102749436,-1.95152854753871,0.331209151824294,-5.89213352586946,3.81240912351022e-09,1.17866982068524e-07
"Ubb",668.396687937838,-0.607153886716819,0.103277899735966,-5.87883650102328,4.13160204339638e-09,1.25641340827874e-07
"Dad1",116.319129590642,-1.20066945362107,0.204199499006851,-5.87988442410816,4.10553044633132e-09,1.25641340827874e-07
"Ptms",68.1998719960395,-1.56295573208291,0.265991817464261,-5.87595418153383,4.20414605578665e-09,1.2680798265828e-07
"Rps24",574.234000326391,-0.648879451489888,0.111064779453116,-5.84235123578306,5.1469143190102e-09,1.53992355834902e-07
"Pgam1",133.362874285266,-1.18367376481728,0.203388531328721,-5.8197665182222,5.89298876569728e-09,1.74903906565895e-07
"Mdh2",163.226889397255,-1.10672281178851,0.190519925211879,-5.80896098168061,6.2861736009797e-09,1.8509288936218e-07
"Ybx1",300.088253919166,-0.788980535831481,0.135868296832334,-5.80695095343035,6.36207632025399e-09,1.85852780694034e-07
"Rps6",250.363180233275,-0.956991758948993,0.164977509576744,-5.80074072765551,6.60226168729587e-09,1.8998796085915e-07
"Tsc22d4",146.515986471544,1.13421393085729,0.19556938015105,5.7995476080216,6.64940591863181e-09,1.8998796085915e-07
"Actg1",1084.03908332869,0.564787885969987,0.09738814202322,5.7993496357629,6.65726008401333e-09,1.8998796085915e-07
"Dleu2",51.5008982746298,2.0217193630802,0.349127464721134,5.79077720137272,7.0061463514024e-09,1.98418343234373e-07
"Sbno1",73.6338742810532,1.57770031419327,0.273448166752066,5.76965036164885,7.94361727328025e-09,2.23263788514165e-07
"Socs3",305.113588516309,-0.890724867910304,0.154570363030692,-5.76258508064344,8.28352614572608e-09,2.31066781959728e-07
"Hsp90ab1",319.271406577744,-0.822851869660407,0.143370704048862,-5.73933060536534,9.50515037357526e-09,2.63164984223614e-07
"Rpl36al",239.711064342453,-0.87587066354839,0.152763499143978,-5.73350747041275,9.83747312609341e-09,2.70348335539308e-07
"Rpl18a",486.693380446161,-0.640786811144507,0.112563674283817,-5.69266075598095,1.2507474348459e-08,3.41196542888109e-07
"Slc16a3",67.3750103978921,1.81130341954757,0.3186424086611,5.68443926581671,1.31242551323741e-08,3.55408660883999e-07
"Rpl27",419.16256253104,-0.699781037549812,0.12330329286302,-5.67528264088788,1.38459851407735e-08,3.72236267190359e-07
"Eif3k",78.7890632947494,-1.47701389370902,0.260876760871892,-5.66173042310322,1.49854109836552e-08,3.99970321937848e-07
"Asprv1",42.6527023880089,2.55434546375708,0.451322376510508,5.65969160117104,1.51645258723803e-08,4.01859935618078e-07
"Hdlbp",84.6699109764157,-1.3652924223102,0.241911407844197,-5.64377031441824,1.66365988300239e-08,4.3774313233609e-07
"Rgs1",244.769613264543,-1.13555148230621,0.201673827033483,-5.63063387554836,1.79548509762163e-08,4.69102092406779e-07
"Lyn",144.189732194282,1.1572308927587,0.20677519293528,5.59656541160092,2.18639853420847e-08,5.67240458875066e-07
"Gngt2",190.624649394525,-0.929428928668209,0.166572492848393,-5.57972635682493,2.40897265096552e-08,6.20645037158478e-07
"Eif3f",96.9034645660797,-1.28634984385273,0.231131470529404,-5.56544654393608,2.61481934822581e-08,6.69033088408121e-07
"Fpr2",55.4366974476776,1.88299078767147,0.33842311087673,5.56401358876862,2.63639402945818e-08,6.69933003376017e-07
"Ywhaq",72.9560752568051,-1.53018424841381,0.27617227397488,-5.54068743538315,3.01286563274831e-08,7.6038989778886e-07
"Rpl32",385.137013917227,-0.718544552156436,0.129716339591668,-5.53935267074551,3.03591723954418e-08,7.61030605318169e-07
"Eif3h",77.5677279351156,-1.4141718058662,0.256495547063186,-5.51343608907887,3.51894857569991e-08,8.76194578244742e-07
"Clstn1",14.2656055906943,-4.32726494854852,0.787005920602426,-5.4983893199128,3.8327598783095e-08,9.4796927656855e-07
"Rplp2",576.957332661837,-0.576702639227503,0.105628298222535,-5.45973615907852,4.76842673116631e-08,1.17158034255808e-06
"H2afy",165.195899365299,-0.981971070953221,0.180382049991764,-5.44384028786709,5.2143976514832e-08,1.27272468993439e-06
"Mmp9",213.369939756658,0.868468261781328,0.159609355969846,5.44121149104443,5.29194431487142e-08,1.28321002667797e-06
"Msrb1",418.856504649091,0.784352267063757,0.144952086946267,5.41111400041114,6.26338810249552e-08,1.50890713378301e-06
"Tsc22d1",68.3473224700757,-1.45335565099152,0.269041514920615,-5.40197542160124,6.59109829240126e-08,1.56749837594927e-06
"Acod1",126.327014367718,1.43984914069568,0.266518558231411,5.4024348257411,6.57423474113992e-08,1.56749837594927e-06
"Rack1",197.89644688633,-0.862120758283308,0.160120839922547,-5.38418833363808,7.27722774943516e-08,1.71965063378372e-06
"Tomm6",204.232608828467,-0.88600092449438,0.16475378697574,-5.37772721803867,7.5431986002157e-08,1.77121941815192e-06
"Rpl18",447.760897085381,-0.665185513036189,0.124165967527579,-5.35722892739062,8.45080180409067e-08,1.97185375428782e-06
"Rps16",654.653941311008,-0.581127117168077,0.108620215871016,-5.35008251003801,8.79141402151415e-08,2.03850912623859e-06
"Apoe",455.199836670101,-0.755798515214963,0.141450878561585,-5.34318713959704,9.13263909624509e-08,2.10447770478691e-06
"Cxcr2",278.148253801107,0.805106330277089,0.15156102861742,5.3120933370635,1.0837306841435e-07,2.48187706060023e-06
"Tpt1",1111.19455135676,-0.485864370922452,0.091498491935925,-5.31008064332574,1.09576738485252e-07,2.49404723791586e-06
"Hint1",172.279582625808,-0.907180319035306,0.171165725062173,-5.3000115455696,1.15795358016717e-07,2.61951694050013e-06
"Atp5o",121.392835564669,-1.05769697576198,0.201613742938621,-5.24615514967142,1.55306130776544e-07,3.49203481927865e-06
"Ndufb3",87.25680727893,-1.33447367611435,0.254679422679774,-5.23981742251818,1.60735544455375e-07,3.55031083708452e-06
"Rpl12",253.31522938738,-0.826751092032217,0.157843630275648,-5.2377855893737,1.62514704836993e-07,3.55031083708452e-06
"Rps15",375.025796583699,-0.719305365627438,0.137275092551587,-5.23988257634668,1.60678805769538e-07,3.55031083708452e-06
"Tbca",64.1103549157653,-1.60685747140958,0.30679300714087,-5.23759484084903,1.62682706820585e-07,3.55031083708452e-06
"Rpl8",487.714135912397,-0.676880455680699,0.129206548132678,-5.23874730393413,1.61670225529681e-07,3.55031083708452e-06
"Vcp",77.8101863794699,-1.32484265893634,0.253122278813162,-5.23400257436149,1.65878140102032e-07,3.59887660689203e-06
"Msi2",69.6408349385961,-1.37479148646062,0.262950235797426,-5.22833334714992,1.71044912555053e-07,3.67148932563817e-06
"Ndufb10",105.45236397573,-1.19418124220398,0.228413240978805,-5.22816119191089,1.71204219227871e-07,3.67148932563817e-06
"Lilrb4a",195.303235491281,0.870408095602514,0.166629744948531,5.22360576061235,1.75472167074483e-07,3.74138930946168e-06
"Rps12",587.078071831755,-0.553604240167292,0.106049304256865,-5.22025339106789,1.78678489700071e-07,3.7879839816415e-06
"Fth1",4058.21046468596,-0.420895691661252,0.0808063934597937,-5.20869294668712,1.90175524197136e-07,4.00881360665553e-06
"AA467197",141.774419869421,-1.01745105638884,0.195925624289606,-5.19304741315969,2.06879471115012e-07,4.33628721941635e-06
"Nucks1",70.437734492155,-1.37486813656213,0.265574156043731,-5.17696509722029,2.2552438657978e-07,4.69081475974913e-06
"Akr1a1",73.5250372312307,-1.3582280197669,0.262393308750135,-5.17630585260191,2.26322329378732e-07,4.69081475974913e-06
"Park7",117.258826248406,-1.10147717303205,0.212901560321084,-5.17364537568853,2.29570350426437e-07,4.73170000045602e-06
"Eef1g",45.7650426505479,-1.81929443899815,0.35481220986765,-5.12748543709016,2.93637685966462e-07,6.01876140848383e-06
"Rps20",341.890359442832,-0.755234972802033,0.14736908485217,-5.12478566016495,2.97876413863133e-07,6.0246975288871e-06
"Cox4i1",385.579985273055,-0.677715186865232,0.132250477151098,-5.12448197892651,2.98356882523673e-07,6.0246975288871e-06
"Rpl3",190.765688657049,-0.873031811179897,0.170374167558917,-5.12420294513247,2.98799014909764e-07,6.0246975288871e-06
"Samhd1",147.841226410445,1.01231463776626,0.197976974535017,5.11329481695461,3.16587606111453e-07,6.32449765614449e-06
"Snrpf",57.2114668614172,-1.57318271676391,0.307682728360831,-5.11300301172245,3.17077240981907e-07,6.32449765614449e-06
"Mup4",18.999906769368,4.35010369392952,0.851043977498446,5.11149107325357,3.19625930389951e-07,6.34124172057068e-06
"Snrpe",89.6843327501851,-1.19239985694749,0.23409784379743,-5.09359606908342,3.51334892609871e-07,6.93325772118415e-06
"Rps10",514.837044793962,-0.587387185468525,0.115391536031117,-5.0903836249318,3.57339827954919e-07,7.01444847467064e-06
"Spcs2",119.771363269166,-1.06310355048239,0.208922966704619,-5.08849537822924,3.60915576053678e-07,7.04735151136393e-06
"Slc2a3",29.0269647870848,2.43322669941648,0.480967179471472,5.05902856425737,4.21397744870408e-07,8.14263350765216e-06
"Slc15a3",80.1161374336718,1.47149272625757,0.290825950554179,5.05970228397291,4.19911594226985e-07,8.14263350765216e-06
"Adam8",28.5454245734574,2.44369908494695,0.483626660074705,5.05286264526748,4.35236905867018e-07,8.36647109205511e-06
"Nudc",43.4423196446696,-1.70322108743996,0.339390796665834,-5.01846574560171,5.20857781311332e-07,9.96073385909814e-06
"Ncf2",165.414140192433,0.925397916318564,0.18446922467277,5.01654364276821,5.26093300737464e-07,1.00092622858256e-05
"Rpl22",325.796613345226,-0.699363038590344,0.139854591184475,-5.00064411663004,5.71390983152318e-07,1.08156150382403e-05
"Atp6v1f",159.565483461406,-0.894344927714433,0.178971703236233,-4.99713033704522,5.81897409003632e-07,1.0958575570576e-05
"Uba52",61.6588696098504,-1.41660492773013,0.283720332059042,-4.99296232120344,5.94601610077275e-07,1.11412725928621e-05
"Ndufa5",50.1566074247726,-1.67811846001896,0.33619104698996,-4.99156201524031,5.98929461188084e-07,1.11659713618482e-05
"Saraf",96.6929977060748,-1.11599839776642,0.223654877748145,-4.98982364705289,6.04344400093808e-07,1.12105886217401e-05
"Tmcc1",55.4528459677488,1.59519514213435,0.319906700859426,4.98643866430079,6.1502419045932e-07,1.13519390378312e-05
"Atp5g3",95.6947078811096,-1.17023058177864,0.234837768257038,-4.98314470650982,6.25591293949396e-07,1.14898202997637e-05
"Rheb",93.4140467340032,-1.18013034885901,0.23692283125317,-4.98107481924338,6.32320847190974e-07,1.15562085865937e-05
"Ndufa6",125.611996197098,-1.00868793439163,0.202640833157633,-4.97771312264086,6.43399211427042e-07,1.17010346784036e-05
"Rbm3",272.154686705299,-0.72400887161203,0.145708750967269,-4.96887707022255,6.73417432698827e-07,1.21872130503056e-05
"Atox1",334.908699819544,-0.651966918790364,0.131324083851883,-4.96456475969558,6.88553085392454e-07,1.24006405184758e-05
"Ndufs5",92.9899632935966,-1.22080211543532,0.246959097375771,-4.94333729110514,7.67964475143944e-07,1.3764000979633e-05
"Lmo4",55.2020097514207,1.61052892887847,0.326153764596476,4.93794370539016,7.89506242776791e-07,1.40820584649129e-05
"Selplg",113.49033943328,1.06028515783807,0.214898184420899,4.93389537326848,8.06056295451592e-07,1.43084634264373e-05
"Ndufc2",89.5843733833925,-1.31552026784591,0.267053263653622,-4.92605950531348,8.39044554088262e-07,1.48231204555593e-05
"Tut7",143.765562794419,0.969562788704266,0.196886846437147,4.92446705429752,8.45905784760419e-07,1.48735092960244e-05
"Rsad2",81.9196122981206,3.25293244192773,0.663400875795468,4.90341897427739,9.41828019054293e-07,1.64819903334501e-05
"Gas5",76.7826521823555,-1.24944267361351,0.254859665801168,-4.90247316963948,9.46375442180679e-07,1.64838163872785e-05
"Grcc10",189.914136182182,-0.822919904159292,0.168172592309983,-4.8933056977706,9.91562052317398e-07,1.71901645518577e-05
"Cox5a",177.898506582192,-0.830265268320563,0.170042775639949,-4.88268475503233,1.04651107618255e-06,1.80236134538813e-05
"Lyst",223.029589902645,0.92993825799892,0.190477194831795,4.88215011156648,1.04935323612894e-06,1.80236134538813e-05
"Srp14",127.096559152438,-1.05365223053916,0.21610980204001,-4.8755411397031,1.08510578218459e-06,1.85518085341236e-05
"Il17ra",72.0506717007393,1.43606181180146,0.294902957450522,4.86960803722152,1.11819833484026e-06,1.90298890929237e-05
"Ppia",498.751180133072,-0.705849009795598,0.145272812444061,-4.85878257548979,1.1810974936155e-06,2.00085465813401e-05
"Zyx",87.7726506924117,1.26720558890116,0.26152585080734,4.84543147451483,1.26336812442682e-06,2.13049806437432e-05
"Atp5g2",152.366185674999,-0.957323939304764,0.197662957193711,-4.84321368503346,1.27755765135287e-06,2.14467822919418e-05
"Npm1",152.763236690996,-0.892111834839433,0.18442047960541,-4.83737943176492,1.31562138328955e-06,2.19862852792983e-05
"Zeb2",54.3883549272088,1.71008318778276,0.353798205231629,4.83349876425513,1.34154112201544e-06,2.22269622157225e-05
"Hexb",182.625177965768,-0.982193921533657,0.203208474154972,-4.83342993257561,1.34200526585494e-06,2.22269622157225e-05
"Chchd2",401.350265260081,-0.610121443778995,0.126922815362235,-4.80702734207181,1.53191046409106e-06,2.52595014301237e-05
"Hk2",51.8809311877441,1.59815837066069,0.333051264313459,4.79853566673912,1.59829849119837e-06,2.6237554877637e-05
"Ncf1",280.178026052395,0.702265718392069,0.146547783027077,4.79205965376028,1.65077800365973e-06,2.69796757426326e-05
"Trim30b",58.2644172938734,1.62171224535532,0.339169107922607,4.78142674988363,1.74055425887994e-06,2.81984991285789e-05
"Zfp91",92.5382674734043,-1.20964504011764,0.252949758110652,-4.78215535429959,1.73425562653012e-06,2.81984991285789e-05
"Nedd8",176.5792725582,-0.832763976532612,0.174283787115526,-4.77820679889521,1.76865428717301e-06,2.85291626322256e-05
"Ell2",41.1634228065022,1.81997896520495,0.38117908767084,4.77460339266186,1.80061756774239e-06,2.89190094213172e-05
"Hspa8",358.397185754718,-0.603202128072002,0.126428227975967,-4.77110323959194,1.83219594544194e-06,2.92993403344379e-05
"Trem1",191.731125065399,0.849575647154048,0.178444533596961,4.76100685198302,1.92629507381403e-06,3.06719086860517e-05
"Srsf7",64.3818736819646,-1.40737807162646,0.296096009459209,-4.75311394502379,2.00307383347469e-06,3.17581364196202e-05
"Tcf4",22.9807011701441,-2.26653033543147,0.479539005222142,-4.72647753519345,2.28448052405514e-06,3.60656286989131e-05
"Sat1",233.536774305247,0.759372620456573,0.160721410908971,4.72477572317148,2.30369457514406e-06,3.62148596346799e-05
"Wfdc18",37.0914532267747,-1.69036917599013,0.3581434397055,-4.71981052446503,2.36064426417369e-06,3.69535452324236e-05
"Swi5",60.5483863172063,-1.33877934310864,0.283780179253815,-4.71766332176154,2.3856886614971e-06,3.71886761939254e-05
"Ebf1",73.2342017720969,-1.19122790202104,0.253163753833932,-4.7053651400763,2.53411978521776e-06,3.93371732349702e-05
"Nfkbiz",175.225935419191,0.914915708394916,0.194534923767166,4.70309233261353,2.56250463618861e-06,3.96120508344156e-05
"Edf1",109.189535821987,-0.995148314803033,0.212444285599282,-4.68427904283624,2.80947051532898e-06,4.32495253604586e-05
"Dusp1",604.731005865508,0.537836112176527,0.115714785161874,4.64794633999576,3.35256093945798e-06,5.13966986999549e-05
"H2-D1",411.675552980329,0.589751953621025,0.126984793566058,4.64427225543531,3.41277277781483e-06,5.21044732744568e-05
"Nol7",90.2190546061496,-1.17256132346401,0.252608534589089,-4.64181198537643,3.45367054412569e-06,5.25127775356817e-05
"Dhx40",19.9655440982941,2.88565099538732,0.622132342402604,4.63832338991294,3.51246895051655e-06,5.31888155363935e-05
"Gfy",75.6538666557766,-1.15293718578487,0.248882153425025,-4.63246227147494,3.61342200754672e-06,5.44951042601558e-05
"Rpl24",374.480283803678,-0.576868619888279,0.124664880849315,-4.62735468046971,3.70365932281693e-06,5.56298627030397e-05
"Psma3",118.554210507062,-0.96579263771084,0.208784399703578,-4.6257892787106,3.73174555936331e-06,5.5825709779185e-05
"AY036118",167.716457945398,0.846795858129576,0.183332309035861,4.61891230510786,3.85756836178023e-06,5.74762193662837e-05
"Sod1",38.9024195386074,-1.60066356594694,0.347552279990567,-4.60553320493361,4.11410329041476e-06,6.10532928297551e-05
"Ccnl1",144.124073583311,0.903551852467876,0.197880936763686,4.56613894822481,4.9678953997355e-06,7.342984833872e-05
"Csf1",113.1844054939,1.15566761020798,0.25325138860539,4.56332190939617,5.0350521936503e-06,7.41271572954073e-05
"Ehd1",33.0664151868699,2.11794700677785,0.464248196390581,4.56210066779879,5.06443534213875e-06,7.42650399973706e-05
"Atp5h",248.929653089852,-0.705125133322117,0.154653650211584,-4.55938241585262,5.13042728141904e-06,7.49365559608844e-05
"Resf1",241.112014198182,0.789419125971741,0.173229675743008,4.55706634897169,5.18730418251439e-06,7.53137804282249e-05
"Ndufa13",233.989857062914,-0.707230796849652,0.155207479503041,-4.55667986564911,5.1968538516511e-06,7.53137804282249e-05
"Ndufb4",120.151998502227,-0.965493699722768,0.21198446933384,-4.55454922125581,5.2498031845638e-06,7.57850965553762e-05
"Ppib",136.040139032961,-0.867230914777093,0.190679080276144,-4.54811777737315,5.4127842349707e-06,7.76809200862334e-05
"Cct2",47.6771361187184,-1.55223046975945,0.341320547589921,-4.54772055394794,5.42300762866158e-06,7.76809200862334e-05
"Mtdh",145.910673518668,-0.953957785201824,0.20982921467063,-4.54635350324908,5.45833307318892e-06,7.78862142366573e-05
"Malat1",17807.4779623596,0.301284661207484,0.0663818088380371,4.53866302351867,5.66120200080252e-06,8.04714920420588e-05
"Ptma",492.777787726475,-0.509245699874832,0.112398320435069,-4.53072339429677,5.87820602902837e-06,8.32371922431116e-05
"Sec61b",176.205767674838,-0.796044178516223,0.176233855136623,-4.51697647934388,6.27288700233899e-06,8.84882539113219e-05
"Chchd10",73.0923810762228,-1.13728245370535,0.252596871889799,-4.50236158982015,6.72025196488382e-06,9.44399045065112e-05
"Rpl14",285.762345784281,-0.674065951120339,0.15022173844711,-4.48713986463193,7.2185688698528e-06,0.000101059964177939
"Il1f9",21.8869587088471,2.51276981574172,0.560146380915974,4.48591636284919,7.26012188983486e-06,0.000101259594779276
"Rpl34",515.932527282714,-0.534999418956292,0.119337637216191,-4.48307366758983,7.35755153274313e-06,0.000102234143020513
"Upf2",33.9055893452789,2.08801458710035,0.466151360641652,4.47926309648913,7.49011675775924e-06,0.000103501982833747
"Ccr1",246.519810726703,0.7997123845479,0.178553025051137,4.47885094256378,7.50459120816118e-06,0.000103501982833747
"Rpl7",279.635028814837,-0.632968010419574,0.14135685870889,-4.47780189939778,7.54155337201505e-06,0.000103626529667318
